MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1456,4350.993281,3224.4944,0,0.074859999999999996,0.0608,NHMe-OMe,12,10,24,bcu,74.392671480000004,8.8576090000000001
mof_unit_pretest_1457,1132.54342,655.23615999999993,1576.0599999999999,0.21879999999999999,0.2278,OEt,3,4,11,pcu,17.37180412,5.97471
mof_unit_pretest_1458,1802.1677070000001,757.64704000000006,3208.8499999999999,0.34870000000000001,0.4995,HCO-Et,2,11,26,pcu,9.8173824080000003,5.0728480000000005
mof_unit_pretest_1459,1968.7224329999999,895.68804,3141.1900000000001,0.35575000000000001,0.47089999999999999,,2,5,29,pcu,30.375276679999999,5.8855309999999994
mof_unit_pretest_1460,2217.678367,963.84658000000002,2776.5999999999999,0.36935000000000001,0.51180000000000003,NO2-OPr,2,17,22,pcu,14.245814449999999,5.2110500000000002
mof_unit_pretest_1461,1109.338383,618.49847999999997,1639.3900000000001,0.26089000000000001,0.28179999999999999,CN-OMe,2,4,12,pcu,14.066881099999998,5.6863700000000001
mof_unit_pretest_1462,2221.50362,1139.9512,1258.98,0.18665000000000001,0.219,Ph-Pr,3,2,12,pcu,13.472108479999999,5.3877139999999999
mof_unit_pretest_1463,5110.1253489999999,2123.2882399999999,3455.7199999999998,0.40460000000000002,0.58640000000000003,OH-NHMe,12,11,12,bcu,14.27477215,4.8810890000000002
mof_unit_pretest_1464,3916.9384620000001,2581.23128,911.36000000000001,0.16914000000000001,0.15459999999999999,OH,4,11,14,acs,30.611651590000001,6.1811220000000002
mof_unit_pretest_1465,2579.7383239999999,1808.663,1379.5699999999999,0.27705999999999997,0.23799999999999999,Cl-SO3H,2,6,22,pcu,16.028091839999998,5.9837730000000002
mof_unit_pretest_1466,1127.6117240000001,793.54841999999996,892.25999999999999,0.16367000000000001,0.1401,OH-COOH,2,4,4,pcu,37.16366859,6.4488120000000002
mof_unit_pretest_1467,6212.2130520000001,4942.7904259999996,785.54999999999995,0.20861999999999989,0.15790000000000001,HCO-F,10,43,43,etb,28.047037469999999,7.2116960000000008
mof_unit_pretest_1468,1653.6843690000001,817.42135999999994,2130.79,0.25569999999999998,0.3115,OEt-Me,3,1,25,pcu,14.69328123,5.4730220000000003
mof_unit_pretest_1469,3733.2721849999998,2247.7785600000002,1621.3599999999999,0.26321,0.26329999999999998,OMe,3,40,40,fof,48.128077490000003,7.1475179999999989
mof_unit_pretest_1470,2896.331455,1684.83548,1576.1199999999999,0.22120999999999999,0.22900000000000001,HCO-OH,9,16,17,sra,55.176702589999998,7.6002830000000001
mof_unit_pretest_1471,3816.8689300000001,1323.7611999999999,3497.2399999999998,0.48315000000000002,0.83889999999999998,Et-NO2,3,18,26,pcu,9.5468817169999998,4.5655260000000002
mof_unit_pretest_1472,3875.8214160000002,2296.1596800000002,0,0.19463,0.1978,OPr,3,38,38,fof,27.137174330000001,5.9904590000000004
mof_unit_pretest_1473,2692.4203170000001,2007.2876960000001,1045.8499999999999,0.22603999999999999,0.18260000000000001,I-HCO,10,47,53,etb,15.992289499999998,5.7743840000000004
mof_unit_pretest_1474,2764.1325100000004,1260.4118000000001,2921.0599999999999,0.36496999999999991,0.48199999999999998,SO3H-Ph,1,12,18,pcu,9.3601187659999994,4.9760900000000001
mof_unit_pretest_1475,1348.4613859999999,791.53584000000001,1653.78,0.28627999999999998,0.29370000000000002,OH-NO2,2,4,13,pcu,16.33439504,5.1453519999999999
mof_unit_pretest_1476,5970.0820430000003,2319.0636199999999,3387.6799999999998,0.35921999999999998,0.55689999999999995,OMe-OPr,12,8,17,bcu,14.278967460000001,5.1484899999999998
mof_unit_pretest_1477,3538.8839050000001,2022.906436,1322.1800000000001,0.28566999999999998,0.30099999999999999,NHMe-Et,10,53,55,etb,15.40621676,6.3647720000000003
mof_unit_pretest_1478,5834.5698320000001,1995.30342,3968.1500000000001,0.48254999999999998,0.8498,NO2-Me,12,17,26,bcu,9.5433573089999992,4.8740379999999996
mof_unit_pretest_1479,1116.4387139999999,681.59568000000002,1373.74,0.21537999999999999,0.21249999999999999,OEt,2,4,14,pcu,26.880282449999999,6.9031710000000004
mof_unit_pretest_1480,1487.4602159999999,909.73969299999999,1343.3199999999999,0.18697,0.18410000000000001,F,2,9,21,pcu,25.545973579999998,6.4044860000000003
mof_unit_pretest_1481,2054.5786800000001,1395.70604,1253.27,0.25017,0.2218,COOH,2,1,27,pcu,19.063384930000002,5.6818019999999994
mof_unit_pretest_1482,7628.8716969999996,5657.3380399999996,1503.8499999999999,0.31037999999999999,0.25209999999999999,I-Cl,3,40,41,fof,38.634988419999999,6.7668789999999994
mof_unit_pretest_1483,1547.638152,737.66048000000001,2181.21,0.34699999999999998,0.43840000000000001,H,2,4,18,pcu,13.161718090000001,5.3782550000000002
mof_unit_pretest_1484,2538.6020979999998,1400.7282,1686.0799999999999,0.26540000000000002,0.28970000000000001,OMe-Cl,2,18,21,pcu,13.11086575,5.4185270000000001
mof_unit_pretest_1485,1966.3449370000001,895.68804,3072.5,0.35326000000000002,0.46700000000000003,H,2,5,29,pcu,25.55770708,6.2418060000000004
mof_unit_pretest_1486,2851.702213,1109.7547400000001,3346.6100000000001,0.38977000000000001,0.60319999999999996,Et-Me,3,22,29,pcu,8.568486965,4.5987359999999997
mof_unit_pretest_1487,3506.0340130000004,2089.6977200000001,1841.4100000000001,0.35987999999999998,0.36359999999999998,Br-SO3H,2,13,28,pcu,17.881203450000001,5.6524169999999998
mof_unit_pretest_1488,1854.40067,1291.7095400000001,0,0.093909999999999993,0.081199999999999994,Me-NH2,9,16,24,sra,113.8663402,8.4670459999999999
mof_unit_pretest_1489,6849.1166430000003,2491.8542120000002,3463.1500000000001,0.41121999999999997,0.68069999999999997,F-Me,4,3,3,acs,9.3744300299999992,5.2858879999999999
mof_unit_pretest_1490,1778.53115,855.79488000000003,2065.6300000000001,0.26978999999999997,0.3377,CN-OPr,2,4,26,pcu,14.63410163,5.5648019999999994
mof_unit_pretest_1491,1289.398005,843.07803999999999,1351.02,0.22359999999999999,0.2059,NO2-Cl,3,1,16,pcu,35.258158420000001,6.114217
mof_unit_pretest_1492,2165.2601679999998,819.40055999999993,3105.79,0.4411199999999999,0.70199999999999996,NH2,3,13,18,pcu,13.07021844,4.9572379999999994
mof_unit_pretest_1493,1241.9558219999999,1049.9525799999999,1288.4100000000001,0.24110000000000001,0.17169999999999999,OH-Br,2,14,19,pcu,20.432623939999999,6.0803580000000004
mof_unit_pretest_1494,701.44551999999999,571.07668000000001,782.51999999999998,0.15917000000000001,0.1177,OH,3,10,15,pcu,112.14069270000002,9.840814
mof_unit_pretest_1495,2377.3377460000002,1360.5547200000001,1555.0799999999999,0.22496999999999989,0.23669999999999999,Me-NO2,9,11,17,sra,18.796956120000001,6.1189499999999999
mof_unit_pretest_1496,2375.8073629999999,1051.8640399999999,2835.8699999999999,0.37145,0.50519999999999998,H-OH,2,22,28,pcu,12.849298790000001,4.9013609999999996
mof_unit_pretest_1497,4344.4803659999998,3716.78548,854.40999999999997,0.19019,0.13389999999999999,H-Br,1,9,15,pcu,18.287108409999998,5.606287
mof_unit_pretest_1498,2422.9228029999999,1737.7872400000001,880.08000000000004,0.16134000000000001,0.13550000000000001,Et-Br,2,24,28,pcu,41.737128650000002,5.9117569999999997
mof_unit_pretest_1499,3528.8033409999998,1714.6746800000001,2137.46,0.29796,0.36930000000000002,SO3H-OPr,2,17,26,pcu,17.595210659999999,5.4469089999999998
mof_unit_pretest_1500,1128.420312,701.22015999999996,1580.6700000000001,0.2409599999999999,0.23350000000000001,SO3H-H,3,11,14,pcu,18.51046878,5.6632059999999997
mof_unit_pretest_1501,3038.8167859999999,1190.8241599999999,3040.8800000000001,0.60697999999999996,0.93279999999999996,I,3,2,20,pcu,4.0832367129999998,3.7072229999999999
mof_unit_pretest_1502,1523.5670279999999,533.35424,3844.3099999999999,0.51607000000000003,0.88780000000000003,CN,2,11,20,pcu,4.5253790279999997,3.4263349999999999
mof_unit_pretest_1503,29602.303433000001,5057.7224799999995,5020.04,0.73816000000000004,2.6017999999999999,HCO-CN,2,2,23,nbo,3.9541951069999999,2.9301659999999998
mof_unit_pretest_1504,2210.0330220000001,1003.1098,3010.2199999999998,0.41421000000000002,0.54959999999999998,NO2-H,9,11,20,sra,5.9641765310000006,4.0071019999999997
mof_unit_pretest_1505,3409.6422299999999,711.25944000000004,5589.0200000000004,0.66686999999999996,1.9252,H,3,7,19,pcu,4.3253104030000005,2.8518500000000002
mof_unit_pretest_1506,19921.094246000001,4549.3116,4285.5900000000001,0.67223999999999995,1.7726999999999999,NO2-OMe,2,2,22,nbo,3.8618939879999998,3.781971
mof_unit_pretest_1507,5350.6033299999999,1179.801299,4490.3599999999997,0.67710000000000004,1.8492999999999999,COOH-F,2,26,27,pcu,3.8376010109999998,2.844109
mof_unit_pretest_1508,4982.0991000000004,921.93714999999997,5394.6400000000003,0.74265999999999999,2.4169,F,1,21,26,pcu,2.9729355900000001,2.5424009999999999
mof_unit_pretest_1509,4388.97102,1495.6379999999999,3860.8699999999999,0.57056000000000007,1.0083,CN,1,12,12,pcu,3.872087482,2.937014
mof_unit_pretest_1510,6826.5673219999999,1912.0424929999999,4466.7700000000004,0.62707000000000002,1.3483000000000001,F,1,13,13,pcu,4.0773924729999997,3.3023620000000005
mof_unit_pretest_1511,5089.486285,1769.5389,3380.3000000000002,0.49460999999999999,0.85670000000000002,NHMe-H,2,1,24,nbo,6.3499328110000004,3.9420679999999999
mof_unit_pretest_1512,9209.6766009999992,3761.5908399999998,2656.5300000000002,0.44764999999999999,0.66000000000000003,NH2-COOH,2,9,27,nbo,6.5175418629999999,4.0476109999999998
mof_unit_pretest_1513,8768.8733439999996,3463.8197600000003,3271.3899999999999,0.49092999999999998,0.74839999999999995,NHMe-CN,1,1,11,pcu,5.2139051759999999,3.5632459999999999
mof_unit_pretest_1514,21562.291821000003,3538.3419710000003,5489.5100000000002,0.77122999999999997,2.8302999999999998,F,3,2,19,nbo,3.2063628319999999,2.791925
mof_unit_pretest_1515,3976.3566700000001,1967.8771200000001,2072.0599999999999,0.43356,0.52759999999999996,Br-NHMe,9,6,7,sra,6.2480231470000005,4.1984879999999993
mof_unit_pretest_1516,5058.2719489999999,1427.0269000000001,4166.2799999999997,0.61429999999999996,1.3112999999999999,OPr-OH,3,1,11,nbo,3.8981321069999999,3.0502720000000001
mof_unit_pretest_1517,22660.945041999999,4443.2515999999996,4501.8900000000003,0.75614999999999999,2.3224,Br-NO2,2,6,14,nbo,3.5787636960000002,2.659303
mof_unit_pretest_1518,3529.255807,1940.2335599999999,2263.6300000000001,0.40218999999999999,0.44059999999999999,SO3H-I,9,7,20,sra,8.2343389259999995,4.717066
mof_unit_pretest_1519,4893.3947979999994,1443.1113600000001,4166.3599999999997,0.60670000000000002,1.2388999999999999,Cl-OH,2,3,21,pcu,4.2809905060000002,3.5118330000000002
mof_unit_pretest_1520,2030.6654880000001,757.28327999999999,3125.6300000000001,0.43371999999999999,0.70040000000000002,COOH-Et,3,20,24,pcu,5.1383159039999997,3.34735
mof_unit_pretest_1521,17126.424833000001,5620.0916800000005,3916.7800000000002,0.56779999999999997,1.042,Me,3,4,5,nbo,4.49482654,3.5297390000000002
mof_unit_pretest_1522,1886.811166,698.45572000000004,3687.9699999999998,0.47373999999999988,0.77070000000000005,NO2,2,21,22,pcu,4.7608543120000002,3.3646780000000001
mof_unit_pretest_1523,27991.621701,10194.11904,3669.9099999999999,0.55959999999999999,0.92530000000000001,SO3H,1,19,23,pcu,5.6611572410000006,3.4779720000000003
mof_unit_pretest_1524,4652.3888070000003,1173.3731600000001,4504.7700000000004,0.62651999999999997,1.496,NO2-H,3,7,25,pcu,4.4271942590000002,3.1737649999999999
mof_unit_pretest_1525,5133.3602959999998,2351.6089400000001,2624.5700000000002,0.52544000000000002,0.69069999999999998,I-CN,2,4,14,nbo,5.903800489,3.6719689999999998
mof_unit_pretest_1526,2280.2931520000002,1099.2342779999999,2546.6199999999999,0.42444999999999999,0.5302,F-OH,3,2,22,pcu,6.5722605700000001,4.2365940000000002
mof_unit_pretest_1527,2242.9543429999999,1687.5250390000001,661.16999999999996,0.14122000000000001,0.113,NHMe-F,10,42,56,etb,12.69196906,4.9950510000000001
mof_unit_pretest_1528,10645.282805999999,2986.0838399999998,5712.2600000000002,0.59699999999999998,1.2817000000000001,OEt,3,5,25,nbo,4.7170655689999998,3.1882630000000001
mof_unit_pretest_1529,15007.8171,3754.9285599999998,4278.9899999999998,0.63507000000000002,1.5286,H-OMe,3,4,6,nbo,4.7502787959999999,4.3438489999999996
mof_unit_pretest_1530,1864.168101,1781.1917239999998,304.11000000000001,0.070730000000000001,0.044600000000000001,F-H,10,49,50,etb,13.128306820000001,5.4370479999999999
mof_unit_pretest_1531,5045.479695,2374.44256,2436.2399999999998,0.49497999999999998,0.63339999999999996,NHMe-Br,3,1,24,nbo,4.4006997539999997,3.9595289999999999
mof_unit_pretest_1532,4080.7748780000002,1093.8008,4863.4099999999999,0.56213000000000002,1.2629999999999999,NH2-CN,2,6,26,pcu,4.8362059310000003,3.3277030000000001
mof_unit_pretest_1533,13496.425449,3350.1344800000002,3938.6599999999999,0.67093999999999998,1.6277999999999999,OMe-Cl,2,27,27,pcu,4.6349447850000001,3.1206930000000002
mof_unit_pretest_1534,3706.6281840000001,948.28308000000004,4439.1800000000003,0.64361000000000002,1.5149999999999999,Cl,2,8,21,pcu,4.0328160280000001,3.1106580000000004
mof_unit_pretest_1535,7563.2071099999994,1674.3798200000001,4935.7799999999997,0.66416000000000008,1.8067,COOH,2,4,23,nbo,3.3845219860000002,2.9469479999999999
mof_unit_pretest_1536,27979.170232,4013.6305600000001,5706.0600000000004,0.76717000000000002,3.2206000000000001,OMe-Et,2,7,11,nbo,3.4081434690000001,2.6128209999999998
mof_unit_pretest_1537,5136.4186369999998,1915.0615399999999,3247.2600000000002,0.51949999999999996,0.83909999999999996,NH2-Br,2,4,9,nbo,6.7248243329999999,3.8146990000000001
mof_unit_pretest_1538,11806.650173,3383.84096,4452.7700000000004,0.62156999999999996,1.3061,H,1,11,17,pcu,3.8108982669999998,3.1211310000000001
mof_unit_pretest_1539,4892.3699569999999,1782.9057399999999,3646.3699999999999,0.60153999999999996,0.99399999999999999,I-Me,3,21,29,pcu,5.159132187,3.545906
mof_unit_pretest_1540,5058.0516779999998,1703.4006399999998,3507.7800000000002,0.52980000000000005,0.94740000000000002,OEt,3,4,9,nbo,5.8847395059999998,3.8384580000000001
mof_unit_pretest_1541,5157.1952549999996,2212.80134,2865.4099999999999,0.50886000000000009,0.71419999999999995,HCO-Cl,2,1,14,nbo,6.1641727520000007,3.9226519999999998
mof_unit_pretest_1542,8978.1784250000001,3015.6255999999998,4059.1199999999999,0.54886999999999997,0.98409999999999997,Et,1,11,11,pcu,4.7119343539999994,3.1799559999999998
mof_unit_pretest_1543,7339.4217250000002,2859.9399199999998,3265.4200000000001,0.50165999999999999,0.77529999999999999,NHMe-HCO,2,5,14,nbo,4.8083867800000002,4.0615129999999997
mof_unit_pretest_1544,29188.729469999998,4278.7785199999998,5479.0200000000004,0.79027999999999998,3.2465999999999999,I-NHMe,3,2,25,nbo,3.2386666380000002,2.6724670000000001
mof_unit_pretest_1545,28352.449046999998,5256.4987200000005,5066.3000000000002,0.73523000000000005,2.3881999999999999,HCO-NO2,1,6,27,pcu,3.1070966960000002,2.621772
mof_unit_pretest_1546,4971.8804840000003,2019.8920800000001,2543.5,0.44423000000000001,0.65849999999999997,OMe-NH2,3,22,22,nbo,4.4276685840000001,3.8525309999999999
mof_unit_pretest_1547,19527.687440999998,4535.3119200000001,4387.3900000000003,0.66328999999999994,1.7199,NHMe-NO2,3,2,24,nbo,6.5337977920000005,3.4541309999999998
mof_unit_pretest_1548,10145.197862000001,3390.2152179999998,3462.7199999999998,0.57311000000000001,1.0327999999999999,F-H,3,4,4,nbo,4.3757873219999999,3.5032760000000001
mof_unit_pretest_1549,4143.6457520000004,904.89826000000005,5457.9799999999996,0.69177,1.9076,HCO-NHMe,1,21,21,pcu,3.8409979810000001,2.8689290000000001
mof_unit_pretest_1550,3554.2443509999998,1476.8937920000001,2866.0300000000002,0.57096000000000002,0.82750000000000001,I-F,3,2,26,pcu,5.247963683,3.2404069999999998
mof_unit_pretest_1551,3135.5185110000002,1003.1282,4030.9899999999998,0.54742999999999997,1.0305,CN-Cl,3,7,12,pcu,5.0336603130000004,3.5957880000000002
mof_unit_pretest_1552,2126.1774,611.46608000000003,4776.4200000000001,0.56521999999999994,1.1836,NH2,2,19,26,pcu,4.0726944380000001,3.1854369999999999
mof_unit_pretest_1553,26078.739699999998,3117.9640800000002,6364.6199999999999,0.82572999999999996,4.1590999999999996,CN-Et,3,20,25,nbo,2.4963828349999999,1.9649449999999999
mof_unit_pretest_1554,71167.599375999998,10090.888800000001,3845.8000000000002,0.84987000000000013,3.6095999999999999,I-NO2,2,27,28,nbo,2.9211568160000003,2.727357
mof_unit_pretest_1555,3787.6695380000001,1185.5306800000001,3421.7800000000002,0.52883000000000002,1.0175000000000001,Ph-Br,3,3,22,pcu,7.8681093989999997,3.8675899999999999
mof_unit_pretest_1556,27594.666875999999,6866.0155199999999,3823.8800000000001,0.71076000000000006,1.7202999999999999,I-HCO,3,7,15,nbo,3.8142726599999999,3.2872480000000004
mof_unit_pretest_1557,5096.7453519999999,1826.5210420000001,3359.3699999999999,0.49268999999999991,0.82789999999999997,F-Et,2,1,24,nbo,5.214970374,3.9258890000000002
mof_unit_pretest_1558,4342.8560459999999,2672.9147200000002,1927.52,0.42043000000000003,0.41139999999999999,Br-I,1,4,24,pcu,6.6535036970000005,4.1289819999999997
mof_unit_pretest_1559,13705.053722000001,3747.0495999999998,4286.96,0.60958000000000001,1.3427,Ph,3,14,20,nbo,4.9227163569999997,3.8221050000000001
mof_unit_pretest_1560,14318.961337999999,4409.5636799999993,3592.3400000000001,0.54142000000000001,1.0588,Me,1,22,27,pcu,6.2996053129999998,3.5541930000000002
mof_unit_pretest_1561,5112.5883800000001,1508.1613199999999,3999.46,0.58738999999999997,1.1991000000000001,Pr-OH,2,1,4,nbo,4.0359572410000002,3.1539860000000002
mof_unit_pretest_1562,1876.2691769999999,886.93611999999996,2898.6900000000001,0.40371999999999991,0.51429999999999998,Br-HCO,3,21,24,pcu,5.9455648300000004,4.1746429999999997
mof_unit_pretest_1563,4438.7414409999992,1619.8978,3805.27,0.51426000000000005,0.84860000000000002,OH-Ph,1,11,22,pcu,5.299802519,3.2355390000000002
mof_unit_pretest_1564,4309.7047739999998,1744.2977600000002,3124.5500000000002,0.43536999999999998,0.64780000000000004,H,9,12,21,sra,5.1569307420000001,3.7146050000000002
mof_unit_pretest_1565,18814.561878,4405.9038399999999,4249,0.65995000000000004,1.6972,NH2-Ph,2,20,22,nbo,4.713190021,2.961862
mof_unit_pretest_1566,8755.6840080000002,3255.49512,3545.9400000000001,0.53654000000000002,0.86899999999999999,HCO,1,1,11,pcu,3.825078741,3.5184910000000005
mof_unit_pretest_1567,1976.7818580000001,2484.2815399999999,0,0.0084700000000000001,0,Br-Et,9,13,24,sra,13.62927052,9.3349659999999997
mof_unit_pretest_1568,3027.2935170000001,711.17992000000004,5764.2799999999997,0.63573999999999997,1.6296999999999999,CN,3,20,23,pcu,3.969967982,2.8221949999999998
mof_unit_pretest_1569,1569.683722,1160.5849599999999,0,0.034110000000000001,0.027799999999999998,NHMe,9,12,24,sra,26.68898012,6.5437669999999999
mof_unit_pretest_1570,9187.3097300000009,3217.2804000000001,3198.5300000000002,0.51212000000000002,0.88070000000000004,NH2-NO2,2,9,27,nbo,7.8610941040000002,4.2109110000000003
mof_unit_pretest_1571,13511.360982,4143.8541599999999,3171.1399999999999,0.60676000000000008,1.1914,COOH-NO2,2,27,27,pcu,6.6269190360000003,3.9431929999999999
mof_unit_pretest_1572,20421.950675,6081.0859200000004,3511.8699999999999,0.60206999999999999,1.2176,OH-NO2,1,7,9,pcu,6.0586446860000001,3.6417000000000002
mof_unit_pretest_1573,19360.072414999999,4027.2367199999999,4663.0500000000002,0.69845000000000002,2.0219999999999998,COOH,3,17,24,nbo,4.2161378310000002,3.0660430000000001
mof_unit_pretest_1574,12072.979124,3180.4639999999999,5681.0200000000004,0.60224,1.3767,NHMe,2,5,7,nbo,3.7013196779999999,3.0218240000000001
mof_unit_pretest_1575,21735.713750999999,4329.2465600000005,5472.71,0.68235000000000001,2.0630999999999999,Et,1,2,6,pcu,3.9101756330000002,3.2261570000000002
mof_unit_pretest_1576,21405.614769,4308.1127999999999,4884.29,0.68542000000000003,2.0508999999999999,Pr,3,17,19,nbo,3.3132017669999998,2.833418
mof_unit_pretest_1577,4437.0774419999998,2484.3580999999999,2256.6300000000001,0.43169999999999997,0.46429999999999999,SO3H-Br,1,11,22,pcu,6.0792895790000001,4.2208510000000006
mof_unit_pretest_1578,2104.1783139999998,1631.3543360000001,574.39999999999998,0.11619,0.090300000000000005,OH-OMe,10,45,50,etb,12.2566662,5.3382050000000003
mof_unit_pretest_1579,15226.843091999999,4141.6380799999997,4299.21,0.59108000000000005,1.3087,Ph,2,1,6,nbo,5.1678396009999998,3.565642
mof_unit_pretest_1580,3034.1566339999999,821.35028,4287.1199999999999,0.63024999999999998,1.4020999999999999,H-Cl,2,2,20,pcu,4.1902570450000001,3.0671219999999999
mof_unit_pretest_1581,26700.273380999999,5408.8593020000008,3871.71,0.76339000000000001,2.2694000000000001,Cl-F,3,17,20,nbo,4.8936563389999996,2.9816090000000002
mof_unit_pretest_1582,48420.051756000001,9266.9427199999991,5483.75,0.69856000000000007,2.1981000000000002,NHMe,1,3,4,pcu,3.929340179,3.1288049999999998
mof_unit_pretest_1583,5054.2357600000005,1520.1151600000001,3924.25,0.59509000000000001,1.1915,CN-Me,3,1,4,nbo,3.89217842,3.2178810000000002
mof_unit_pretest_1584,14064.917993999999,3895.2104800000002,4076.8200000000002,0.61153999999999997,1.3298000000000001,NHMe-SO3H,3,4,17,nbo,6.4019056260000005,3.571733
mof_unit_pretest_1585,3871.3049350000001,1300.55396,3448.4000000000001,0.50816000000000006,0.91090000000000004,Me-OMe,9,20,27,sra,6.1075258610000001,3.7363559999999998
mof_unit_pretest_1586,27038.384365000002,6031.6643999999997,4046.6100000000001,0.68976999999999999,1.8621000000000001,NO2-Me,3,7,24,nbo,5.0472353139999999,3.1211150000000001
mof_unit_pretest_1587,13970.702936000002,3982.35016,3401.9400000000001,0.62853000000000003,1.3279000000000001,Cl-NO2,3,3,3,pcu,4.5420672949999998,3.8639920000000001
mof_unit_pretest_1588,34248.216232999999,12272.015359999999,3102.9699999999998,0.55291999999999997,0.92920000000000003,NO2-OH,1,6,22,pcu,5.2599701489999999,3.8868819999999999
mof_unit_pretest_1589,3866.668959000001,815.22669299999995,5016.5900000000001,0.69176000000000004,1.9759,F,3,8,20,pcu,3.4039769070000001,2.680523
mof_unit_pretest_1590,37976.469768000003,6082.9943999999996,4576.5699999999997,0.76663000000000003,2.8822999999999999,NHMe-Cl,3,7,17,nbo,3.961928103,2.6839150000000003
mof_unit_pretest_1591,1525.436181,980.85118999999997,1848.74,0.33637,0.315,I-OPr,3,11,20,pcu,7.7884576650000001,4.6297240000000004
mof_unit_pretest_1592,32728.348854000003,5424.0712800000001,4941.7399999999998,0.76500000000000001,2.7797999999999998,Cl-OH,3,3,4,nbo,3.1614231010000005,3.5905910000000003
mof_unit_pretest_1593,7321.4548730000006,3851.978720000001,2435.79,0.39033000000000001,0.44679999999999997,COOH,2,5,22,nbo,5.7976768590000001,4.1844390000000002
mof_unit_pretest_1594,2558.5281920000002,785.90674000000001,4251.5200000000004,0.59561000000000008,1.1677,Me,1,12,13,pcu,4.2954458449999997,3.1373190000000002
mof_unit_pretest_1595,1974.7488470000001,1072.876,1956.28,0.36065000000000003,0.39979999999999999,Cl-CN,3,24,27,pcu,7.3085870170000007,3.9171809999999998
mof_unit_pretest_1596,5564.6082809999998,1131.5069599999999,5642.6300000000001,0.67579999999999996,2.0015000000000001,OH-NH2,3,6,28,pcu,3.7065479410000002,3.1953170000000002
mof_unit_pretest_1597,2049.3320189999999,743.08951999999999,3409.5999999999999,0.53288999999999997,0.88500000000000001,NO2,3,20,22,pcu,5.1702047479999997,2.9969960000000002
mof_unit_pretest_1598,3421.8827799999999,845.37168000000008,4936.5299999999997,0.64012000000000002,1.5604,Cl,2,7,19,pcu,4.3864782580000004,3.1490860000000001
mof_unit_pretest_1599,28395.535674999999,4857.2076800000004,5980.3699999999999,0.73496000000000006,2.5874999999999999,Et,1,20,28,pcu,4.0741744119999996,3.5048720000000002
mof_unit_pretest_1600,15220.071497000001,4113.4899999999998,4174.2399999999998,0.57516,1.2816000000000001,OEt-CN,2,4,6,nbo,4.7832708000000004,3.4892880000000002
mof_unit_pretest_1601,3130.3589189999998,1474.6226200000001,2843.79,0.56488000000000005,0.72209999999999996,I,3,8,19,pcu,4.8488261509999999,3.694731
mof_unit_pretest_1602,1687.4664879999998,798.13534000000004,3110.23,0.4393399999999999,0.55940000000000001,Br,2,11,25,pcu,4.9864314310000006,3.6515019999999998
mof_unit_pretest_1603,7839.6034970000001,2035.6690599999999,4558.5799999999999,0.61118000000000006,1.4175,OH-CN,3,34,35,pts,4.9894172760000002,3.384296
mof_unit_pretest_1604,35652.345076999998,4147.1096509999998,6141.3900000000003,0.82345000000000002,4.2632000000000003,F,3,3,19,nbo,3.1823690039999999,2.7901009999999999
mof_unit_pretest_1605,2777.0246050000001,779.48032000000001,4903.4700000000003,0.57616999999999996,1.2362,COOH,2,6,19,pcu,5.3917450470000006,3.1361189999999999
mof_unit_pretest_1606,2085.0660459999999,1649.227545,699.24000000000001,0.16145999999999999,0.1229,H-F,10,44,48,etb,9.7346652319999993,5.0878430000000003
mof_unit_pretest_1607,2786.0907390000002,641.43912599999999,6120,0.65107999999999999,1.7031000000000001,F,2,21,25,pcu,4.0147091140000004,2.7902999999999998
mof_unit_pretest_1608,27952.962946,7161.4572799999996,4196.6499999999996,0.63728000000000007,1.498,OEt-OMe,2,4,20,nbo,3.7226715690000001,3.0123060000000002
mof_unit_pretest_1609,18371.369880999999,4852.7308800000001,4676.1999999999998,0.56938,1.2981,Ph-Et,3,11,27,nbo,5.9772496650000004,3.4632839999999998
mof_unit_pretest_1610,5481.969325,1379.7278799999999,5325.9300000000003,0.61014999999999997,1.4599,H-CN,12,20,25,bcu,4.138696318,3.2761279999999999
mof_unit_pretest_1611,5056.7913470000003,2412.8691800000001,2399.1599999999999,0.45266000000000001,0.57130000000000003,Cl-NH2,3,4,24,nbo,6.3878955420000008,4.22424
mof_unit_pretest_1612,14671.601527999999,4231.5504799999999,4022.1700000000001,0.60863999999999996,1.2707999999999999,Et-Cl,2,24,25,nbo,4.5962676159999996,3.3260400000000003
mof_unit_pretest_1613,4623.6880430000001,1369.8705520000001,3807.3899999999999,0.58857999999999999,1.1963999999999999,F-CN,2,3,13,pcu,4.4272641019999996,3.5778089999999998
mof_unit_pretest_1614,3240.555683,1052.08356,4124.21,0.53722000000000003,0.99650000000000005,CN-Me,1,12,26,pcu,4.7672628870000002,3.2193689999999999
mof_unit_pretest_1615,49465.385603000002,6301.5209599999998,4969.6300000000001,0.81635000000000002,3.8591000000000002,NO2-COOH,2,7,27,nbo,3.1827817899999999,2.5834200000000003
mof_unit_pretest_1616,19875.448941999999,4889.4617600000001,4688.3299999999999,0.61708000000000007,1.5105999999999999,Pr,1,19,28,pcu,4.1158705739999997,3.4349180000000001
